0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
0.010000,4879
0.020000,4762
0.030000,4652
0.040000,4546
0.050000,4445
0.060000,4349
0.070000,4256
0.080000,4167
0.090000,4082
0.100000,4001
0.110000,4001
0.120000,4001
0.130000,4001
0.140000,4001
0.150000,4001
0.160000,4001
0.170000,4001
0.180000,4001
0.190000,4001
0.200000,4001
0.210000,4001
0.220000,4001
0.230000,4001
