1,0.319515
2,0.250823
3,0.22809
4,0.210841
5,0.19696
6,0.185193
7,0.174808
8,0.165387
9,0.152351
10,0.147345
11,0.142554
12,0.136538
13,0.129262
14,0.122393
15,0.115909
16,0.109788
17,0.104012
18,0.205664
19,0.0934734
20,0.0891533
21,0.0851135
22,0.0813072
23,0.0777
24,0.0684272
25,0.065959
26,0.0638355
27,0.0619647
28,0.0602798
29,0.0587332
30,0.209259
31,0.205675
32,0.203007
33,0.200874
34,0.199065
35,0.197468
36,0.195713
37,0.0497085
38,0.0467358
39,0.0440701
40,0.0419855
41,0.0401575
42,0.0385103
43,0.0369948
44,0.0355794
45,0.0340847
46,0.0318862
47,0.029477
48,0.0272329
49,0.0251958
50,0.0233338
51,0.0216267
52,0.0200599
53,0.0183679
54,0.015647
55,0.0144283
56,0.013462
57,0.012695
58,0.0120831
59,0.0115901
60,0.0113151
61,0.0145028
62,0.0134327
63,0.0125741
64,0.0147282
65,0.0133887
66,0.0123607
67,0.0115042
68,0.0107576
69,0.0100926
70,0.00949512
71,0.0091002
72,0.0086491
73,0.00824243
74,0.00737023
75,0.00708668
76,0.00683348
77,0.00660305
78,0.00639166
79,0.00619688
80,0.00601705
81,0.00452584
82,0.00433999
83,0.0042066
84,0.0267634
85,0.0265505
86,0.0263953
87,0.0262688
88,0.0261567
89,0.0260523
90,0.179375
91,0.00556023
92,0.0052354
93,0.00502636
94,0.00489135
95,0.00480081
96,0.00427413
97,0.00411013
98,0.0039927
99,0.00390915
100,0.00384993
101,0.00380797
102,0.190461
103,0.189153
104,0.188118
105,0.187232
106,0.186429
107,0.18567
108,0.185088
109,0.0159686
110,0.0127604
111,0.0103676
112,0.00850759
113,0.00713891
114,0.00615458
115,0.0054645
116,0.00499245
117,0.00528974
118,0.00502624
119,0.00495995
120,0.00489424
121,0.00486877
122,0.00485797
123,0.00485244
124,0.00484885
125,0.00312676
126,0.00384981
127,0.00368995
128,0.00356777
129,0.00347395
130,0.00340125
131,0.00334414
132,0.00323429
133,0.00502323
134,0.00495032
135,0.00489639
136,0.00514688
137,0.00490476
138,0.00481744
139,0.00478679
140,0.00477542
141,0.00477013
142,0.00476656
143,0.00506115
144,0.00505164
145,0.00504736
146,0.00403687
147,0.00402885
148,0.0040216
149,0.00401645
150,0.00401256
151,0.00400949
152,0.00400696
153,0.00427895
154,0.00417675
155,0.0040996
156,0.0313508
157,0.0311105
158,0.0309326
159,0.0307855
160,0.0306542
161,0.0305309
162,0.176477
163,0.00470344
164,0.00452903
165,0.00442535
166,0.0043651
167,0.00433
168,0.00452975
169,0.00443377
170,0.00435893
171,0.00429939
172,0.00425095
173,0.0042106
174,0.185667
175,0.184416
176,0.183422
177,0.182567
178,0.18179
179,0.181053
180,0.180497
181,0.0153738
182,0.0122434
183,0.00992201
184,0.00810156
185,0.00675831
186,0.00579067
187,0.00511307
188,0.00465244
189,0.00511791
190,0.00484167
191,0.004819
192,0.00475141
193,0.00472842
194,0.00472135
195,0.00471964
196,0.00471957
197,0.0030596
198,0.00389078
199,0.00375027
200,0.0036418
201,0.00355728
202,0.0034905
203,0.0034368
204,0.00332209
205,0.00508762
206,0.00499555
207,0.00492557
208,0.00497771
209,0.00475454
210,0.0046788
211,0.00465602
212,0.00465052
213,0.00464988
214,0.00465014
215,0.00494241
216,0.00493408
217,0.00493122
218,0.00396185
219,0.00395416
220,0.00394751
221,0.00394308
222,0.00393995
223,0.0039376
224,0.00393576
225,0.00425968
226,0.00416317
227,0.00408952
228,0.0357039
229,0.0354342
230,0.0352332
231,0.0350664
232,0.0349169
233,0.0347763
234,0.17383
235,0.00443818
236,0.00434335
237,0.004286
238,0.00425256
239,0.00423288
240,0.00444297
241,0.00436234
242,0.00429858
243,0.00424705
244,0.0042044
245,0.00416827
246,0.181209
247,0.179989
248,0.179019
249,0.178185
250,0.177426
251,0.176707
252,0.17616
253,0.0150018
254,0.0119517
255,0.00968265
256,0.00791204
257,0.00660651
258,0.00566688
259,0.00500952
260,0.00456306
261,0.00501163
262,0.00474425
263,0.00471554
264,0.00465116
265,0.00462929
266,0.00462257
267,0.00462095
268,0.00462088
269,0.00311262
270,0.00385136
271,0.00370257
272,0.00358822
273,0.00349969
274,0.00343033
275,0.0033751
276,0.00326231
277,0.0049861
278,0.00490039
279,0.0048339
280,0.00488568
281,0.00466265
282,0.00458725
283,0.00456489
284,0.00455981
285,0.00455954
286,0.00456012
287,0.00484514
288,0.00483659
289,0.00483371
290,0.0039124
291,0.00390267
292,0.00389487
293,0.00388971
294,0.00388607
295,0.00388336
296,0.00388125
297,0.00421295
298,0.004122
299,0.00405247
300,0.0398281
301,0.0395308
302,0.0393084
303,0.0391232
304,0.0389568
305,0.0388002
306,0.171435
307,0.00423664
308,0.00419809
309,0.00417294
310,0.00415808
311,0.00414916
312,0.0043564
313,0.00428873
314,0.00423453
315,0.00419012
316,0.00415284
317,0.00412084
318,0.176994
319,0.175802
320,0.174854
321,0.174039
322,0.173298
323,0.172595
324,0.172058
325,0.014655
326,0.011681
327,0.00946118
328,0.00773822
329,0.00646893
330,0.00555633
331,0.00491857
332,0.00448581
333,0.00491344
334,0.00465525
335,0.004619
336,0.00455796
337,0.00453727
338,0.00453094
339,0.00452944
340,0.00452939
341,0.00317603
342,0.00381833
343,0.00366072
344,0.00354007
345,0.00344722
346,0.00337504
347,0.00331814
348,0.00320735
349,0.00488913
350,0.0048097
351,0.00474686
352,0.00480301
353,0.00457975
354,0.00450445
355,0.00448233
356,0.00447752
357,0.00447751
358,0.00447831
359,0.00475613
360,0.00474735
361,0.00474441
362,0.00387124
363,0.00385936
364,0.00385033
365,0.00384437
366,0.0038402
367,0.0038371
368,0.00383468
369,0.0041753
370,0.00408966
371,0.00402409
372,0.0437364
373,0.043413
374,0.0431704
375,0.0429678
376,0.0427854
