9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
9.100000,4009
8.300000,4009
6.800000,4009
0.500000,4007
7.300000,4008
0.800000,4009
2.700000,4011
0.000000,4008
1.900000,4006
5.600000,4008
4.100000,4008
8.000000,4009
4.900000,4009
7.800000,4011
0.500000,4007
7.700000,4009
0.100000,4009
4.700000,4009
7.800000,4009
2.900000,4011
2.300000,4009
4.900000,4007
2.100000,4008
2.500000,4009
